date,prize_type,number
2023-03-01,fifth,157181
2023-03-01,fifth,170837
2023-03-01,fifth,177245
2023-03-01,fifth,178986
2023-03-01,fifth,186066
2023-03-01,fifth,199913
2023-03-01,fifth,207704
2023-03-01,fifth,219347
2023-03-01,fifth,222429
2023-03-01,fifth,222633
2023-03-01,fifth,236875
2023-03-01,fifth,247365
2023-03-01,fifth,252287
2023-03-01,fifth,255899
2023-03-01,fifth,297982
2023-03-01,fifth,305066
2023-03-01,fifth,306694
2023-03-01,fifth,316125
2023-03-01,fifth,343745
2023-03-01,fifth,350343
2023-03-01,fifth,355854
2023-03-01,fifth,380695
2023-03-01,fifth,380857
2023-03-01,fifth,388136
2023-03-01,fifth,390666
2023-03-01,fifth,396183
2023-03-01,fifth,398686
2023-03-01,fifth,415434
2023-03-01,fifth,420298
2023-03-01,fifth,431007
2023-03-01,fifth,442219
2023-03-01,fifth,456607
2023-03-01,fifth,466910
2023-03-01,fifth,474312
2023-03-01,fifth,480624
2023-03-01,fifth,486618
2023-03-01,fifth,493708
2023-03-01,fifth,504824
2023-03-01,fifth,507015
2023-03-01,fifth,533008
2023-03-01,fifth,539563
2023-03-01,fifth,543234
2023-03-01,fifth,551960
2023-03-01,fifth,566144
2023-03-01,fifth,596212
2023-03-01,fifth,631747
2023-03-01,fifth,632198
2023-03-01,fifth,642733
2023-03-01,fifth,650225
2023-03-01,fifth,656171
2023-03-01,fifth,686128
2023-03-01,fifth,691446
2023-03-01,fifth,692135
2023-03-01,fifth,693441
2023-03-01,fifth,700941
2023-03-01,fifth,719391
2023-03-01,fifth,729033
2023-03-01,fifth,735241
2023-03-01,fifth,766375
2023-03-01,fifth,770254
2023-03-01,fifth,772529
2023-03-01,fifth,777986
2023-03-01,fifth,808403
2023-03-01,fifth,809832
2023-03-01,fifth,819948
2023-03-01,fifth,820963
2023-03-01,fifth,840700
2023-03-01,fifth,850381
2023-03-01,fifth,857858
2023-03-01,fifth,861160
2023-03-01,fifth,864612
2023-03-01,fifth,887058
2023-03-01,fifth,903781
2023-03-01,fifth,914810
2023-03-01,fifth,917588
2023-03-01,fifth,923197
2023-03-01,fifth,936853
2023-03-01,fifth,939220
2023-03-01,fifth,942908
2023-03-01,fifth,943667
2023-03-01,fifth,949994
2023-03-01,fifth,956022
2023-03-01,fifth,966383
2023-03-01,fifth,970936
2023-03-01,fifth,973360
2023-03-01,fifth,995430
2023-03-01,last2,000055
2023-03-01,last3f,000577
2023-03-01,last3f,000919
2023-03-01,last3b,000748
2023-03-01,last3b,000984
2023-03-01,near1,417651
2023-03-01,near1,417653
2023-03-16,first,025873
2023-03-16,second,153108
2023-03-16,second,478174
2023-03-16,second,534266
2023-03-16,second,697347
2023-03-16,second,775836
2023-03-16,third,029107
2023-03-16,third,360478
2023-03-16,third,361344
2023-03-16,third,430702
2023-03-16,third,496567
2023-03-16,third,613950
2023-03-16,third,744136
2023-03-16,third,879269
2023-03-16,third,969765
2023-03-16,third,971489
2023-03-16,fourth,006622
2023-03-16,fourth,014346
2023-03-16,fourth,027196
2023-03-16,fourth,120788
2023-03-16,fourth,128100
2023-03-16,fourth,169176
2023-03-16,fourth,173077
2023-03-16,fourth,175353
2023-03-16,fourth,184409
2023-03-16,fourth,231343
2023-03-16,fourth,281278
2023-03-16,fourth,306801
2023-03-16,fourth,314757
2023-03-16,fourth,327885
2023-03-16,fourth,338367
2023-03-16,fourth,344109
2023-03-16,fourth,415660
2023-03-16,fourth,419505
2023-03-16,fourth,440471
2023-03-16,fourth,472752
2023-03-16,fourth,487534
2023-03-16,fourth,515287
2023-03-16,fourth,529065
2023-03-16,fourth,563671
2023-03-16,fourth,564687
2023-03-16,fourth,582282
2023-03-16,fourth,587705
2023-03-16,fourth,593044
2023-03-16,fourth,623564
2023-03-16,fourth,635115
2023-03-16,fourth,638548
2023-03-16,fourth,664164
2023-03-16,fourth,665041
2023-03-16,fourth,671298
2023-03-16,fourth,676443
2023-03-16,fourth,679146
2023-03-16,fourth,699622
2023-03-16,fourth,702114
2023-03-16,fourth,717278
2023-03-16,fourth,787565
2023-03-16,fourth,834288
2023-03-16,fourth,848545
2023-03-16,fourth,869588
2023-03-16,fourth,871068
2023-03-16,fourth,890879
2023-03-16,fourth,908204
2023-03-16,fourth,934399
2023-03-16,fourth,952379
2023-03-16,fourth,957812
2023-03-16,fourth,998001
2023-03-16,fifth,008238
2023-03-16,fifth,009228
2023-03-16,fifth,010633
2023-03-16,fifth,014579
2023-03-16,fifth,034858
2023-03-16,fifth,043645
2023-03-16,fifth,064617
2023-03-16,fifth,070828
2023-03-16,fifth,073953
2023-03-16,fifth,078308
2023-03-16,fifth,094021
2023-03-16,fifth,102340
2023-03-16,fifth,128642
2023-03-16,fifth,131730
2023-03-16,fifth,152814
2023-03-16,fifth,177231
2023-03-16,fifth,182055
2023-03-16,fifth,188737
2023-03-16,fifth,198197
2023-03-16,fifth,199578
2023-03-16,fifth,202019
2023-03-16,fifth,231230
2023-03-16,fifth,262670
2023-03-16,fifth,286330
2023-03-16,fifth,287953
2023-03-16,fifth,321556
2023-03-16,fifth,328855
2023-03-16,fifth,333159
2023-03-16,fifth,339852
2023-03-16,fifth,342488
2023-03-16,fifth,344024
2023-03-16,fifth,345826
2023-03-16,fifth,349221
2023-03-16,fifth,363601
2023-03-16,fifth,364811
2023-03-16,fifth,367856
2023-03-16,fifth,372638
2023-03-16,fifth,382879
2023-03-16,fifth,393454
2023-03-16,fifth,393750
2023-03-16,fifth,396555
2023-03-16,fifth,422111
2023-03-16,fifth,423650
2023-03-16,fifth,432116
2023-03-16,fifth,436715
2023-03-16,fifth,439558
2023-03-16,fifth,450343
2023-03-16,fifth,470638
2023-03-16,fifth,473355
2023-03-16,fifth,496237
2023-03-16,fifth,497766
2023-03-16,fifth,501719
2023-03-16,fifth,503278
2023-03-16,fifth,517387
2023-03-16,fifth,518761
2023-03-16,fifth,520275
2023-03-16,fifth,523046
2023-03-16,fifth,538630
2023-03-16,fifth,541313
2023-03-16,fifth,544919
2023-03-16,fifth,551468
2023-03-16,fifth,563104
2023-03-16,fifth,574921
2023-03-16,fifth,582180
2023-03-16,fifth,583034
2023-03-16,fifth,592595
2023-03-16,fifth,596665
2023-03-16,fifth,611817
2023-03-16,fifth,616929
2023-03-16,fifth,629103
2023-03-16,fifth,634249
2023-03-16,fifth,641170
2023-03-16,fifth,646339
2023-03-16,fifth,664385
2023-03-16,fifth,686936
2023-03-16,fifth,691253
2023-03-16,fifth,694975
2023-03-16,fifth,706166
2023-03-16,fifth,724264
2023-03-16,fifth,728118
2023-03-16,fifth,773198
2023-03-16,fifth,777103
2023-03-16,fifth,850542
2023-03-16,fifth,856565
2023-03-16,fifth,880589
2023-03-16,fifth,897677
2023-03-16,fifth,901050
2023-03-16,fifth,915645
2023-03-16,fifth,917641
2023-03-16,fifth,920512
2023-03-16,fifth,954337
2023-03-16,fifth,957043
2023-03-16,fifth,959565
2023-03-16,fifth,979370
2023-03-16,fifth,983082
2023-03-16,fifth,983535
2023-03-16,fifth,984364
2023-03-16,fifth,985000
2023-03-16,fifth,985828
2023-03-16,fifth,988180
2023-03-16,last2,000073
2023-03-16,last3f,000420
2023-03-16,last3f,000800
2023-03-16,last3b,000355
2023-03-16,last3b,000544
2023-03-16,near1,025872
2023-03-16,near1,025874
2023-04-01,first,087907
2023-04-01,second,108675
2023-04-01,second,196954
2023-04-01,second,250149
2023-04-01,second,309743
2023-04-01,second,805914
2023-04-01,third,038539
2023-04-01,third,107827
2023-04-01,third,212379
2023-04-01,third,316883
2023-04-01,third,352585
2023-04-01,third,362424
2023-04-01,third,529206
2023-04-01,third,551768
2023-04-01,third,715548
2023-04-01,third,769712
2023-04-01,fourth,035885
2023-04-01,fourth,056080
2023-04-01,fourth,060689
2023-04-01,fourth,079640
2023-04-01,fourth,137670
2023-04-01,fourth,141530
2023-04-01,fourth,155329
2023-04-01,fourth,179111
2023-04-01,fourth,200071
2023-04-01,fourth,200760
2023-04-01,fourth,214808
2023-04-01,fourth,219843
2023-04-01,fourth,224219
2023-04-01,fourth,233961
2023-04-01,fourth,240022
2023-04-01,fourth,282700
2023-04-01,fourth,286399
2023-04-01,fourth,289055
2023-04-01,fourth,316115
2023-04-01,fourth,319181
2023-04-01,fourth,378089
2023-04-01,fourth,387188
2023-04-01,fourth,399332
2023-04-01,fourth,426109
2023-04-01,fourth,445688
2023-04-01,fourth,446793
2023-04-01,fourth,461495
2023-04-01,fourth,471524
2023-04-01,fourth,495593
2023-04-01,fourth,520212
2023-04-01,fourth,581827
2023-04-01,fourth,597800
2023-04-01,fourth,615972
2023-04-01,fourth,618938
2023-04-01,fourth,620544
2023-04-01,fourth,629482
2023-04-01,fourth,691942
2023-04-01,fourth,695871
2023-04-01,fourth,723169
2023-04-01,fourth,731192
2023-04-01,fourth,749558
2023-04-01,fourth,760291
2023-04-01,fourth,773341
2023-04-01,fourth,776468
2023-04-01,fourth,778250
2023-04-01,fourth,798449
2023-04-01,fourth,832248
2023-04-01,fourth,912239
2023-04-01,fourth,914923
2023-04-01,fourth,925280
2023-04-01,fifth,006519
2023-04-01,fifth,009898
2023-04-01,fifth,010376
2023-04-01,fifth,014290
2023-04-01,fifth,014589
2023-04-01,fifth,018117
2023-04-01,fifth,044610
2023-04-01,fifth,058231
2023-04-01,fifth,068624
2023-04-01,fifth,092653
2023-04-01,fifth,096227
2023-04-01,fifth,108849
2023-04-01,fifth,110138
2023-04-01,fifth,136409
2023-04-01,fifth,136889
2023-04-01,fifth,141406
2023-04-01,fifth,156691
2023-04-01,fifth,173884
2023-04-01,fifth,174755
2023-04-01,fifth,198655
2023-04-01,fifth,202603
2023-04-01,fifth,228794
2023-04-01,fifth,229106
2023-04-01,fifth,243494
2023-04-01,fifth,243870
2023-04-01,fifth,244277
2023-04-01,fifth,254155
2023-04-01,fifth,254451
2023-04-01,fifth,264393
2023-04-01,fifth,271902
2023-04-01,fifth,276878
2023-04-01,fifth,295474
2023-04-01,fifth,297612
2023-04-01,fifth,303362
2023-04-01,fifth,318054
2023-04-01,fifth,329146
2023-04-01,fifth,336620
2023-04-01,fifth,346718
2023-04-01,fifth,347094
2023-04-01,fifth,348838
2023-04-01,fifth,351838
2023-04-01,fifth,351946
2023-04-01,fifth,353376
2023-04-01,fifth,353513
2023-04-01,fifth,354120
2023-04-01,fifth,354986
2023-04-01,fifth,390637
2023-04-01,fifth,404061
2023-04-01,fifth,415662
2023-04-01,fifth,441625
2023-04-01,fifth,448756
2023-04-01,fifth,453902
2023-04-01,fifth,456828
2023-04-01,fifth,492817
2023-04-01,fifth,495859
2023-04-01,fifth,521547
2023-04-01,fifth,525829
2023-04-01,fifth,526829
2023-04-01,fifth,528850
2023-04-01,fifth,531959
2023-04-01,fifth,553533
2023-04-01,fifth,575464
2023-04-01,fifth,578532
2023-04-01,fifth,585525
2023-04-01,fifth,588729
2023-04-01,fifth,593198
2023-04-01,fifth,593908
2023-04-01,fifth,608709
2023-04-01,fifth,613522
2023-04-01,fifth,616981
2023-04-01,fifth,619846
2023-04-01,fifth,646796
2023-04-01,fifth,654070
2023-04-01,fifth,684959
2023-04-01,fifth,689647
2023-04-01,fifth,699554
2023-04-01,fifth,705018
2023-04-01,fifth,709284
2023-04-01,fifth,751782
2023-04-01,fifth,756310
2023-04-01,fifth,756586
2023-04-01,fifth,759967
2023-04-01,fifth,763652
2023-04-01,fifth,789207
2023-04-01,fifth,791255
2023-04-01,fifth,794147
2023-04-01,fifth,806594
2023-04-01,fifth,808721
2023-04-01,fifth,812122
2023-04-01,fifth,858303
2023-04-01,fifth,869884
2023-04-01,fifth,905388
2023-04-01,fifth,920401
2023-04-01,fifth,920414
2023-04-01,fifth,924716
2023-04-01,fifth,946395
2023-04-01,fifth,968357
2023-04-01,fifth,971294
2023-04-01,fifth,987629
2023-04-01,fifth,990976
2023-04-01,last2,000099
2023-04-01,last3f,000111
2023-04-01,last3f,000914
2023-04-01,last3b,000290
2023-04-01,last3b,000698
2023-04-01,near1,087906
2023-04-01,near1,087908
2023-04-16,first,984906
2023-04-16,second,059528
2023-04-16,second,225573
2023-04-16,second,271672
2023-04-16,second,707243
2023-04-16,second,845926
2023-04-16,third,095004
2023-04-16,third,110640
2023-04-16,third,122374
2023-04-16,third,144166
2023-04-16,third,413401
2023-04-16,third,494400
2023-04-16,third,587022
2023-04-16,third,756950
2023-04-16,third,759215
2023-04-16,third,996511
2023-04-16,fourth,015780
2023-04-16,fourth,031171
2023-04-16,fourth,033645
2023-04-16,fourth,053752
2023-04-16,fourth,056498
2023-04-16,fourth,114749
2023-04-16,fourth,116756
2023-04-16,fourth,137614
2023-04-16,fourth,151988
2023-04-16,fourth,207440
2023-04-16,fourth,227295
2023-04-16,fourth,255576
2023-04-16,fourth,270800
2023-04-16,fourth,272180
2023-04-16,fourth,281242
2023-04-16,fourth,285125
2023-04-16,fourth,293007
2023-04-16,fourth,311303
2023-04-16,fourth,361620
2023-04-16,fourth,366210
2023-04-16,fourth,405821
2023-04-16,fourth,436222
2023-04-16,fourth,473034
2023-04-16,fourth,475445
2023-04-16,fourth,482237
2023-04-16,fourth,484712
2023-04-16,fourth,489970
2023-04-16,fourth,499201
2023-04-16,fourth,511258
2023-04-16,fourth,522818
2023-04-16,fourth,539280
2023-04-16,fourth,541295
2023-04-16,fourth,555606
2023-04-16,fourth,615395
2023-04-16,fourth,615652
2023-04-16,fourth,640337
2023-04-16,fourth,649906
2023-04-16,fourth,696078
2023-04-16,fourth,701134
2023-04-16,fourth,704855
2023-04-16,fourth,706674
2023-04-16,fourth,738692
2023-04-16,fourth,752902
2023-04-16,fourth,759403
2023-04-16,fourth,761125
2023-04-16,fourth,790265
2023-04-16,fourth,822023
2023-04-16,fourth,931368
2023-04-16,fourth,939361
2023-04-16,fourth,984802
2023-04-16,fifth,003469
2023-04-16,fifth,012410
2023-04-16,fifth,014111
2023-04-16,fifth,015179
2023-04-16,fifth,027562
2023-04-16,fifth,040244
2023-04-16,fifth,047128
2023-04-16,fifth,056980
2023-04-16,fifth,065323
2023-04-16,fifth,080406
2023-04-16,fifth,092057
2023-04-16,fifth,099334
2023-04-16,fifth,101917
2023-04-16,fifth,124069
2023-04-16,fifth,130756
2023-04-16,fifth,149548
2023-04-16,fifth,169360
2023-04-16,fifth,179849
2023-04-16,fifth,183391
2023-04-16,fifth,197588
2023-04-16,fifth,245875
2023-04-16,fifth,249159
2023-04-16,fifth,258022
2023-04-16,fifth,259145
2023-04-16,fifth,262017
2023-04-16,fifth,267906
2023-04-16,fifth,269699
2023-04-16,fifth,290088
2023-04-16,fifth,305228
2023-04-16,fifth,305459
2023-04-16,fifth,311824
2023-04-16,fifth,330175
2023-04-16,fifth,336224
2023-04-16,fifth,336921
2023-04-16,fifth,355688
2023-04-16,fifth,369131
2023-04-16,fifth,381427
2023-04-16,fifth,394023
2023-04-16,fifth,394997
2023-04-16,fifth,433547
2023-04-16,fifth,440114
2023-04-16,fifth,455560
2023-04-16,fifth,464518
2023-04-16,fifth,467408
2023-04-16,fifth,469148
2023-04-16,fifth,486640
2023-04-16,fifth,489175
2023-04-16,fifth,519011
2023-04-16,fifth,522039
2023-04-16,fifth,536354
2023-04-16,fifth,537824
2023-04-16,fifth,555294
2023-04-16,fifth,557282
2023-04-16,fifth,557726
2023-04-16,fifth,562066
2023-04-16,fifth,562781
2023-04-16,fifth,563383
2023-04-16,fifth,563797
2023-04-16,fifth,569596
2023-04-16,fifth,594874
2023-04-16,fifth,615242
2023-04-16,fifth,618287
2023-04-16,fifth,648773
2023-04-16,fifth,651176
2023-04-16,fifth,653059
2023-04-16,fifth,655271
2023-04-16,fifth,657925
2023-04-16,fifth,672041
2023-04-16,fifth,684115
2023-04-16,fifth,685501
2023-04-16,fifth,701717
2023-04-16,fifth,706120
2023-04-16,fifth,708014
2023-04-16,fifth,734201
2023-04-16,fifth,738142
2023-04-16,fifth,776211
2023-04-16,fifth,800774
2023-04-16,fifth,801708
2023-04-16,fifth,810587
2023-04-16,fifth,815223
2023-04-16,fifth,822313
2023-04-16,fifth,822861
2023-04-16,fifth,829653
2023-04-16,fifth,837253
2023-04-16,fifth,853835
2023-04-16,fifth,856155
2023-04-16,fifth,857735
2023-04-16,fifth,871052
2023-04-16,fifth,872934
2023-04-16,fifth,888639
2023-04-16,fifth,889837
2023-04-16,fifth,908100
2023-04-16,fifth,908317
2023-04-16,fifth,914025
2023-04-16,fifth,959864
2023-04-16,fifth,960770
2023-04-16,fifth,965993
2023-04-16,fifth,967068
2023-04-16,fifth,979575
2023-04-16,fifth,996324
2023-04-16,last2,000071
2023-04-16,last3f,000670
2023-04-16,last3f,000678
2023-04-16,last3b,000551
2023-04-16,last3b,000797
2023-04-16,near1,984905
2023-04-16,near1,984907
2023-05-02,first,843019
2023-05-02,second,106873
2023-05-02,second,137763
2023-05-02,second,450968
2023-05-02,second,495632
2023-05-02,second,690267
2023-05-02,third,094136
2023-05-02,third,109224
2023-05-02,third,269824
2023-05-02,third,275455
2023-05-02,third,281098
2023-05-02,third,699989
2023-05-02,third,895374
2023-05-02,third,901452
2023-05-02,third,940146
2023-05-02,third,953884
2023-05-02,fourth,004418
2023-05-02,fourth,040039
2023-05-02,fourth,065311
2023-05-02,fourth,136323
2023-05-02,fourth,155542
2023-05-02,fourth,158681
2023-05-02,fourth,200344
2023-05-02,fourth,210190
2023-05-02,fourth,220959
2023-05-02,fourth,239453
2023-05-02,fourth,243788
2023-05-02,fourth,255869
2023-05-02,fourth,272006
2023-05-02,fourth,283178
2023-05-02,fourth,303577
2023-05-02,fourth,329912
2023-05-02,fourth,343087
2023-05-02,fourth,395383
2023-05-02,fourth,403767
2023-05-02,fourth,407163
2023-05-02,fourth,418596
2023-05-02,fourth,445518
2023-05-02,fourth,446662
2023-05-02,fourth,449626
2023-05-02,fourth,451416
2023-05-02,fourth,467573
2023-05-02,fourth,500630
2023-05-02,fourth,508105
2023-05-02,fourth,542515
2023-05-02,fourth,552008
2023-05-02,fourth,566833
2023-05-02,fourth,580096
2023-05-02,fourth,628888
2023-05-02,fourth,631946
2023-05-02,fourth,636567
2023-05-02,fourth,734786
2023-05-02,fourth,738140
2023-05-02,fourth,738279
2023-05-02,fourth,756969
2023-05-02,fourth,760553
2023-05-02,fourth,781061
2023-05-02,fourth,791360
2023-05-02,fourth,801268
2023-05-02,fourth,820160
2023-05-02,fourth,831218
2023-05-02,fourth,858108
2023-05-02,fourth,859329
2023-05-02,fourth,917988
2023-05-02,fourth,958017
2023-05-02,fourth,982981
2023-05-02,fifth,004244
2023-05-02,fifth,015257
2023-05-02,fifth,022102
2023-05-02,fifth,023867
2023-05-02,fifth,028642
2023-05-02,fifth,082983
2023-05-02,fifth,096344
2023-05-02,fifth,097424
2023-05-02,fifth,101893
2023-05-02,fifth,125834
2023-05-02,fifth,130300
2023-05-02,fifth,139750
2023-05-02,fifth,154754
2023-05-02,fifth,163373
2023-05-02,fifth,165361
2023-05-02,fifth,167935
2023-05-02,fifth,169522
2023-05-02,fifth,174389
2023-05-02,fifth,178846
2023-05-02,fifth,182148
2023-05-02,fifth,188310
2023-05-02,fifth,199662
2023-05-02,fifth,203183
2023-05-02,fifth,230057
2023-05-02,fifth,232571
2023-05-02,fifth,242320
2023-05-02,fifth,247380
2023-05-02,fifth,264870
2023-05-02,fifth,276523
2023-05-02,fifth,286856
2023-05-02,fifth,293928
2023-05-02,fifth,296775
2023-05-02,fifth,305737
2023-05-02,fifth,309592
2023-05-02,fifth,315183
2023-05-02,fifth,318007
2023-05-02,fifth,321881
2023-05-02,fifth,347268
2023-05-02,fifth,347620
2023-05-02,fifth,350613
2023-05-02,fifth,354494
2023-05-02,fifth,359996
2023-05-02,fifth,363312
2023-05-02,fifth,376328
2023-05-02,fifth,408269
2023-05-02,fifth,410709
2023-05-02,fifth,411895
2023-05-02,fifth,419916
2023-05-02,fifth,423484
2023-05-02,fifth,428771
2023-05-02,fifth,431250
2023-05-02,fifth,431600
2023-05-02,fifth,453865
2023-05-02,fifth,465408
2023-05-02,fifth,473667
2023-05-02,fifth,480487
2023-05-02,fifth,488367
2023-05-02,fifth,490620
2023-05-02,fifth,492002
2023-05-02,fifth,500807
2023-05-02,fifth,504046
2023-05-02,fifth,511421
2023-05-02,fifth,513318
2023-05-02,fifth,535597
2023-05-02,fifth,544558
2023-05-02,fifth,548581
2023-05-02,fifth,583095
2023-05-02,fifth,589583
2023-05-02,fifth,592768
2023-05-02,fifth,614749
2023-05-02,fifth,619736
2023-05-02,fifth,626659
2023-05-02,fifth,655162
2023-05-02,fifth,660384
2023-05-02,fifth,660750
2023-05-02,fifth,667854
2023-05-02,fifth,675062
2023-05-02,fifth,675679
2023-05-02,fifth,684266
2023-05-02,fifth,688775
2023-05-02,fifth,716793
2023-05-02,fifth,733985
2023-05-02,fifth,739569
2023-05-02,fifth,761833
2023-05-02,fifth,779304
2023-05-02,fifth,781078
2023-05-02,fifth,802208
2023-05-02,fifth,803949
2023-05-02,fifth,809694
2023-05-02,fifth,883666
2023-05-02,fifth,883817
2023-05-02,fifth,893319
2023-05-02,fifth,900533
2023-05-02,fifth,909863
2023-05-02,fifth,917660
2023-05-02,fifth,942867
2023-05-02,fifth,964418
2023-05-02,fifth,965361
2023-05-02,fifth,985734
2023-05-02,fifth,997476
2023-05-02,last2,000065
2023-05-02,last3f,000500
2023-05-02,last3f,000780
2023-05-02,last3b,000187
2023-05-02,last3b,000269
2023-05-02,near1,843018
2023-05-02,near1,843020
2023-05-16,first,132903
2023-05-16,second,083077
2023-05-16,second,300976
2023-05-16,second,427100
2023-05-16,second,510756
2023-05-16,second,747642
2023-05-16,third,026942
2023-05-16,third,128332
2023-05-16,third,173241
2023-05-16,third,175307
2023-05-16,third,374992
2023-05-16,third,414237
2023-05-16,third,639169
2023-05-16,third,847382
2023-05-16,third,876843
2023-05-16,third,884495
2023-05-16,fourth,002671
2023-05-16,fourth,008021
2023-05-16,fourth,010552
2023-05-16,fourth,024258
2023-05-16,fourth,034221
2023-05-16,fourth,089696
2023-05-16,fourth,108587
2023-05-16,fourth,158845
2023-05-16,fourth,174430
2023-05-16,fourth,183045
2023-05-16,fourth,220691
2023-05-16,fourth,222628
2023-05-16,fourth,228078
2023-05-16,fourth,228528
2023-05-16,fourth,256260
2023-05-16,fourth,264073
2023-05-16,fourth,271834
2023-05-16,fourth,313915
2023-05-16,fourth,322987
2023-05-16,fourth,344211
2023-05-16,fourth,361104
2023-05-16,fourth,381497
2023-05-16,fourth,392024
2023-05-16,fourth,397097
2023-05-16,fourth,454788
2023-05-16,fourth,459865
2023-05-16,fourth,462958
2023-05-16,fourth,463316
2023-05-16,fourth,468645
2023-05-16,fourth,477647
2023-05-16,fourth,490215
2023-05-16,fourth,507089
2023-05-16,fourth,510054
2023-05-16,fourth,517796
